researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.01340264370.44,2,Cinzia Gellera,167.5,659.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01340264370.44
ur.01370127333.24,2,David O. Arnar,261.5,317.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370127333.24
ur.01370154406.32,2,Andrea Gehrig,124.0,335.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370154406.32
ur.01340020713.77,2,Kirk Overmyer,39.0,101.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01340020713.77
ur.01370211650.49,2,Lindsay Matteson,306.0,679.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370211650.49
ur.013377553177.45,2,Lodewyk Wessels,45.0,50.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013377553177.45
ur.013376731502.35,2,Aiko P. J. de Vries,48.0,93.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013376731502.35
ur.01370251163.09,2,Naomi Livni,174.5,367.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370251163.09
ur.01370274103.22,2,Tuuli Lappalainen,97.5,218.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370274103.22
ur.013375471017.95,2,Michael C. Carroll,12.0,37.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013375471017.95
ur.01337530626.28,2,Ann-Marie Mallon,105.5,148.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337530626.28
ur.01367547751.24,2,Wei Qu,64.0,67.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367547751.24
ur.01367501633.08,2,Nadeera de Silva,86.5,113.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367501633.08
ur.013725704650.44,2,Jonathon LeFaive,68.5,81.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013725704650.44
ur.01340764536.40,2,Pierre R. Smeesters,14.0,177.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01340764536.40
ur.01342205752.62,2,Kai W. Wucherpfennig,12.0,37.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01342205752.62
ur.01342145361.24,2,Elizabeth A. Raetz,152.5,87.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01342145361.24
ur.01342002401.51,2,Lauren T. Teras,29.5,25.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01342002401.51
ur.01367101560.30,2,Sonali Pechlivanis,127.0,59.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367101560.30
ur.013417263037.34,2,Edwin S Iversen,138.5,153.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013417263037.34
ur.01341576455.22,2,Melissa J. Fullwood,8.0,28.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341576455.22
ur.01367142366.63,2,Francesco Paolo Casale,35.5,68.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367142366.63
ur.01367152771.63,2,Camilla Scheele,14.5,13.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367152771.63
ur.01341367506.19,2,Salomé Glauzy,36.0,45.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341367506.19
ur.01367163160.83,2,Gregory J Baillie,38.0,29.5,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367163160.83
ur.013672242633.12,2,Veronica Rendo,5.0,77.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013672242633.12
ur.01367241125.08,2,Susan M Gasser,58.0,101.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367241125.08
ur.01341220654.22,2,Kim Mallard,54.0,34.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341220654.22
ur.01341165467.03,2,Joseph C. Maranville,26.5,66.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341165467.03
ur.01341143246.23,2,Guangdun Peng,23.5,15.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341143246.23
ur.01367311117.16,2,Charles Stiller,12.5,29.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367311117.16
ur.013673511541.26,2,Matthew J. Waterman,117.5,61.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013673511541.26
ur.01367420204.63,2,Yoshiiku Kawakami,157.5,44.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367420204.63
ur.01340767006.12,2,Livia Garzia,38.0,72.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01340767006.12
ur.01370327406.42,2,Rosa Rademakers,54.5,488.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370327406.42
ur.013703371374.29,2,Rongrong Xu,46.5,86.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013703371374.29
ur.013374532567.21,2,Esther Cheng,22.0,94.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013374532567.21
ur.01370425453.91,2,Christine L Clarke,89.5,262.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370425453.91
ur.01336122623.10,2,Davor Lessel,82.5,425.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336122623.10
ur.01371621001.11,2,Yongchun Wang,67.5,16.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371621001.11
ur.01335744366.03,2,Simon Andrews,368.5,74.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335744366.03
ur.01335642531.51,2,Silvia De Rubeis,161.0,177.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335642531.51
ur.01371745416.94,2,Rafn Benediktsson,127.5,43.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371745416.94
ur.01335607740.86,2,Michelle L Churchman,77.5,79.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335607740.86
ur.01372072214.78,2,Wanting Zhao,64.5,195.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01372072214.78
ur.01335510055.87,2,Andrea Rinaldi,21.5,6.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335510055.87
ur.013354711707.20,2,Uzma Malik,48.5,253.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013354711707.20
ur.01372122361.03,2,Nienke van der Stoep,68.5,123.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01372122361.03
ur.01335424523.09,2,Gleb Kichaev,107.0,44.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335424523.09
ur.013722244444.43,2,Dave Flowers,69.0,123.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013722244444.43
ur.01335344276.27,2,Vasiliki Mamakou,213.5,108.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335344276.27
ur.01372334364.09,2,Magnus Gottfredsson,42.5,74.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01372334364.09
ur.013723361541.54,2,Kristi Läll,213.5,108.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013723361541.54
ur.01372436673.71,2,Diane L. Reidy-Lagunes,21.5,49.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01372436673.71
ur.013725441203.40,2,Matthias Fischer,5.0,145.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013725441203.40
ur.01335043342.70,2,Sripriya Sarangapani,61.0,60.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335043342.70
ur.013725555437.03,2,Steven G Rozen,78.0,357.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013725555437.03
ur.01371457267.41,2,David R Beier,34.5,28.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371457267.41
ur.01371406126.45,2,Peter C. Scacheri,53.0,128.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371406126.45
ur.01336152353.30,2,Christiaan van der Schoot,39.0,101.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336152353.30
ur.01337036173.04,2,David L Aylor,69.5,118.5,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337036173.04
ur.01337320400.05,2,Thomas Abeel,102.0,55.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337320400.05
ur.013704602542.56,2,Jonathan N W N Barker,217.0,87.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013704602542.56
ur.01370554615.07,2,Dieter Beule,5.0,145.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01370554615.07
ur.01337224156.05,2,Jason W. Locasale,86.5,90.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337224156.05
ur.01337176431.79,2,Alexandre Julien Loucif,43.0,38.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337176431.79
ur.01337161010.91,2,Masaru Inatani,54.5,44.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337161010.91
ur.013707532037.68,2,David M Sabatini,111.0,160.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013707532037.68
ur.01337051255.88,2,Paula Elomaa,39.0,101.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01337051255.88
ur.01336766254.50,2,Miguel Viveiros,54.0,34.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336766254.50
ur.01371404643.13,2,J Ross Chapman,103.0,70.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371404643.13
ur.01336720547.35,2,Ilsa Coleman,110.5,104.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336720547.35
ur.01371204210.01,2,Grant S Stewart,42.5,57.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371204210.01
ur.013366377132.32,2,Klaus F. X. Mayer,50.5,195.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013366377132.32
ur.01336577575.80,2,Kristin W Barañano,28.0,26.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336577575.80
ur.01371325354.31,2,Yun Jee Seo,75.0,135.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371325354.31
ur.013363303405.07,2,Ann Danowitz,69.0,123.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013363303405.07
ur.01336241153.75,2,Per Helsing,68.5,123.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336241153.75
ur.01336234401.38,2,Jodie N. Painter,402.5,713.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01336234401.38
ur.01277057723.17,2,John Wallis,40.0,79.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01277057723.17
ur.01276747267.02,2,Matías Oleastro,36.0,45.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01276747267.02
ur.01217253343.96,2,Peng Zhang,12.0,37.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01217253343.96
ur.01241127370.57,2,Arto Leminen,138.5,153.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241127370.57
ur.01241000502.56,2,Candelaria Vergara,45.0,421.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241000502.56
ur.01240730323.76,2,Antonia Ratti,167.5,659.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01240730323.76
ur.0604326767.03,2,Ken J Kron,58.5,86.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604326767.03
ur.01240435017.10,2,Matthew A Wyczalkowski,40.0,79.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01240435017.10
ur.0604451071.93,2,Satheesh Nair,152.5,217.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604451071.93
ur.01240205213.14,2,Camilla Krakstad,132.5,66.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01240205213.14
ur.0604622115.12,2,Thomas Zichner,117.0,115.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604622115.12
ur.0604654434.69,2,Jaume Bertranpetit,34.5,236.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604654434.69
ur.0604742247.09,2,Rebecca Senetta,161.0,55.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604742247.09
ur.0604743741.31,2,Minal Patel,43.0,38.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604743741.31
ur.012377013714.53,2,Olukayode A. Sosina,27.0,57.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012377013714.53
ur.01237652167.88,2,Wolfgang Janni,30.0,103.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237652167.88
ur.01237630270.07,2,Anna Wilbrey,43.0,38.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237630270.07
ur.012376061534.68,2,Frederick E. Dewey,125.5,185.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012376061534.68
ur.012375613202.78,2,Kazuaki Shimada,338.5,57.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012375613202.78
ur.01237554672.40,2,Marinus J Blok,124.0,335.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237554672.40
ur.0605054256.84,2,Toomas Haller,131.0,284.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605054256.84
ur.01237473106.65,2,Jennifer E. Phillips-Cremins,9.5,79.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237473106.65
ur.01237463757.36,2,Aaron L Sarver,97.0,69.5,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237463757.36
ur.01241121461.78,2,Aya Sasaki-Oku,157.5,44.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241121461.78
ur.0603660076.01,2,Jinbo Xu,42.0,94.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0603660076.01
ur.01237417677.81,2,Rona M. Mackie,68.5,123.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237417677.81
ur.01241172223.05,2,Arjen R Mensenkamp,96.5,166.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241172223.05
ur.0602760766.76,2,Hardik Shah,43.0,96.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0602760766.76
ur.01242105220.02,2,Giles W Robinson,38.5,24.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01242105220.02
ur.01242102345.07,2,Victor E. Ortega,45.0,421.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01242102345.07
ur.0603071164.46,2,Yashar S Niknafs,681.5,129.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0603071164.46
ur.01242016756.35,2,Ahmet Zehir,296.0,304.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01242016756.35
ur.01241730462.11,2,Solbritt Rantapää-Dahlqvist,65.5,62.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241730462.11
ur.01241713446.54,2,Timo P Sipilä,39.0,101.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241713446.54
ur.01241652112.91,2,Damian T Rieke,106.5,125.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241652112.91
ur.012416073041.30,2,Ivana Jerković,56.0,151.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012416073041.30
ur.01241600723.14,2,Ghada Abusin,63.5,18.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241600723.14
ur.0603305367.26,2,Iryna O. Fedko,36.5,133.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0603305367.26
ur.012415664717.68,2,Selina Luger,77.5,79.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012415664717.68
ur.0603317126.81,2,Cyril Fisher,174.5,367.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0603317126.81
ur.0603337465.80,2,Bjarni Vilhjalmsson,278.0,33.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0603337465.80
ur.01241423621.43,2,Usha Kini,128.5,59.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241423621.43
ur.0603464523.55,2,Manasa Ramakrishna,238.5,98.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0603464523.55
ur.012413274641.94,2,Jean-Sebastien Diana,11.0,53.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012413274641.94
ur.01241325023.97,2,Yuhai Cui,44.0,9.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241325023.97
ur.01241300575.11,2,Josquin Tibbits,19.0,37.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01241300575.11
ur.012374405134.17,2,John Henderson,14.0,138.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012374405134.17
ur.0605152476.70,2,Teemu Niiranen,83.0,216.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605152476.70
ur.0607304032.69,2,Rodrigo Dienstmann,106.5,125.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0607304032.69
ur.01236154630.21,2,Fernando P. Hartwig,56.5,55.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236154630.21
ur.01236014275.97,2,Patrick Nitschké,42.0,59.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236014275.97
ur.01236001702.39,2,Aslaug Helland,110.5,80.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236001702.39
ur.0606243130.02,2,Cari M. Kitahara,10.5,551.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606243130.02
ur.01235652535.35,2,Karin Leander,141.5,40.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235652535.35
ur.01235634601.93,2,Weiming He,88.5,125.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235634601.93
ur.01235401076.98,2,Peter W. Laird,114.5,132.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235401076.98
ur.01235344657.93,2,Franck Tirode,91.5,39.5,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235344657.93
ur.0606424650.94,2,Stephan Weidinger,212.5,251.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606424650.94
ur.01235133752.67,2,Ed Dicks,96.5,251.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235133752.67
ur.01235077761.60,2,Ruth Williams,134.5,88.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01235077761.60
ur.012350106731.59,2,Mattia Frontini,23.0,46.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012350106731.59
ur.012347122720.68,2,Janie Charlebois,11.0,53.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012347122720.68
ur.01234702753.10,2,Juan de Dios Barajas-Lopez,39.0,101.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01234702753.10
ur.0606631425.39,2,Bartłomiej Masojć,55.0,37.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606631425.39
ur.0606735225.68,2,Anirvan Chatterjee,54.0,34.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606735225.68
ur.01234472654.32,2,Isabel Forss,14.5,13.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01234472654.32
ur.01234453651.37,2,Niki Dimou,83.0,216.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01234453651.37
ur.0607023323.50,2,Evgeny L Akopov,29.0,21.5,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0607023323.50
ur.0607044414.14,2,Hiroaki Taniguchi,157.5,44.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0607044414.14
ur.01236021171.92,2,Shazia Micheal,61.0,60.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236021171.92
ur.012362404674.57,2,Jinjin Song,46.5,86.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012362404674.57
ur.0605156414.50,2,Marko Hočevar,68.5,123.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605156414.50
ur.0605712636.64,2,Scott A Armstrong,30.0,39.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605712636.64
ur.012373027777.18,2,Elizabeth Fisher,173.0,174.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012373027777.18
ur.0605222601.24,2,Nancy E Hasselt,127.0,12.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605222601.24
ur.01237145022.03,2,Seth Love,173.0,174.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237145022.03
ur.01237130027.85,2,Stephen Kaptoge,143.5,160.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237130027.85
ur.01237053022.57,2,Gregor Andelfinger,17.0,77.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237053022.57
ur.0605450571.86,2,Meher Preethi Boorgula,45.0,421.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605450571.86
ur.01236714067.94,2,Stefan Ehrlich,69.5,852.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236714067.94
ur.01236701245.01,2,Lannie Ligthart,128.5,564.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236701245.01
ur.012366675545.02,2,Prasad Bajaj,45.5,152.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012366675545.02
ur.0605545042.07,2,Valentina Boeva,84.0,55.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605545042.07
ur.01236527401.79,2,Ian M. Thompson,82.5,425.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236527401.79
ur.0605562664.34,2,Samba O Sow,38.5,62.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605562664.34
ur.01236463713.28,2,Unnur S. Bjornsdottir,90.5,77.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236463713.28
ur.01236450323.51,2,Benjamin P Fairfax,165.5,44.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236450323.51
ur.0605653756.07,2,Fei He,19.0,37.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605653756.07
ur.0605704743.40,2,Amar Gajjar,38.5,24.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605704743.40
ur.01236410411.60,2,Kevin P Kenna,167.5,659.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01236410411.60
ur.012363751107.54,2,Xiaofeng Cao,71.5,23.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012363751107.54
ur.0605705337.35,2,Roland F. Schwarz,5.0,145.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605705337.35
ur.0602744563.83,2,C. Marcelo Sergio,61.0,88.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0602744563.83
ur.01242315247.25,2,Xuhong Cao,681.5,129.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01242315247.25
ur.0602675307.59,2,Agnieszka Dansonka-Mieszkowska,138.5,153.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0602675307.59
ur.01246666344.69,2,Marek Zygmunt,175.5,382.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246666344.69
ur.01246514024.01,2,Jens Treutlein,508.5,807.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246514024.01
ur.01246445516.05,2,Jaakko Kangasjärvi,39.0,101.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246445516.05
ur.01246405713.35,2,Edward M Marcotte,29.0,46.5,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246405713.35
ur.01246353000.05,2,Claude Bouchard,80.5,77.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246353000.05
ur.01246255203.59,2,Ivana Maleva Kostovska,89.5,262.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246255203.59
ur.01246244200.26,2,Dina Ahram,14.5,9.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246244200.26
ur.0577436550.18,2,Alexander Viktorin,385.0,709.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0577436550.18
ur.01246072341.19,2,L Stefan Lohmander,23.5,10.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246072341.19
ur.01246065020.55,2,Roberto Amato,205.5,111.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246065020.55
ur.012460163245.15,2,Lingping Kong,44.0,12.5,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012460163245.15
ur.0577636720.47,2,Christopher O. Olopade,45.0,421.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0577636720.47
ur.0577747024.66,2,Graham Casey,203.5,141.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0577747024.66
ur.01245656707.36,2,Tasha E Fingerlin,100.0,168.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01245656707.36
ur.0600041241.38,2,Stephen Gamble,133.5,46.0,2015,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0600041241.38
ur.01245637524.22,2,Kelly D Stone,81.5,148.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01245637524.22
ur.0600071312.62,2,Panayiota Founti,54.5,44.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0600071312.62
ur.0600102652.34,2,Mineo Ozaki,61.0,60.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0600102652.34
ur.0600327351.88,2,Da Zhu,94.5,18.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0600327351.88
ur.0600363470.61,2,Nadeem Riaz,278.0,236.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0600363470.61
ur.0577225541.00,2,S Sunna Ebenesersdóttir,34.5,248.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0577225541.00
ur.01246717405.47,2,Molly Schwartz,53.0,71.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01246717405.47
ur.0602645776.89,2,Eneida R Nemecek,63.5,18.0,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0602645776.89
ur.012467743215.48,2,Juliet Forman,45.0,421.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012467743215.48
ur.012501436222.04,2,Edward C. Holmes,59.0,85.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012501436222.04
