year,id,journal.id,journal.title
2019,pub.1121126956,jour.1100708,Journal of the American Society of Nephrology
2019,pub.1119864177,jour.1116984,Depression and Anxiety
2019,pub.1120148618,jour.1100708,Journal of the American Society of Nephrology
2019,pub.1121438729,jour.1100417,Annals of Oncology
2019,pub.1117863831,jour.1017226,Annals of the Rheumatic Diseases
2019,pub.1120969986,jour.1024975,Journal of Archaeological Science
2019,pub.1119777790,jour.1086831,Annals of Neurology
2019,pub.1115011706,jour.1092853,Cephalalgia
2019,pub.1121975482,jour.1114722,Canadian journal of urology
2019,pub.1121332721,jour.1101548,European Neuropsychopharmacology
2019,pub.1120333237,jour.1312044,Biochemical and Biophysical Research Communications
2019,pub.1111894590,jour.1084991,Molecular Aspects of Medicine
2019,pub.1121333157,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332792,jour.1101548,European Neuropsychopharmacology
2019,pub.1117701977,jour.1017004,American Heart Journal
2019,pub.1122028646,jour.1301348,Environmental Epidemiology
2019,pub.1120958687,jour.1319505,iScience
2019,pub.1121332866,jour.1101548,European Neuropsychopharmacology
2019,pub.1120925859,jour.1034467,Alzheimer's & Dementia
2019,pub.1121332859,jour.1101548,European Neuropsychopharmacology
2019,pub.1122028903,jour.1301348,Environmental Epidemiology
2019,pub.1119946892,jour.1021044,European Journal of Heart Failure
2019,pub.1113961265,jour.1019073,Acta Neuropathologica
2019,pub.1121046957,jour.1111842,BioDrugs
2019,pub.1120016205,jour.1085982,Human Genetics
2019,pub.1121332899,jour.1101548,European Neuropsychopharmacology
2019,pub.1121529881,jour.1082734,Journal of the American Academy of Child & Adolescent Psychiatry
2019,pub.1121861466,jour.1044693,BMJ Open
2019,pub.1121332838,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332818,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333032,jour.1101548,European Neuropsychopharmacology
2019,pub.1121974278,jour.1015319,Kidney International
2019,pub.1120448604,jour.1030586,The Lancet Neurology
2019,pub.1117471191,jour.1101564,"NMCD - Nutrition,Metabolism and Cardiovascular Diseases"
2019,pub.1121332755,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332876,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332736,jour.1101548,European Neuropsychopharmacology
2019,pub.1120657781,jour.1101273,Psychiatric Genetics
2019,pub.1121879873,jour.1297451,Clinical Lymphoma Myeloma & Leukemia
2019,pub.1121481052,jour.1017012,American Journal of Human Genetics
2019,pub.1120724303,jour.1294830,Journal of Proteomics
2019,pub.1120766935,jour.1048786,The Lancet Global Health
2019,pub.1119864775,jour.1040297,Cancer Prevention Research
2019,pub.1122018325,jour.1018957,Nature
2019,pub.1120169569,jour.1101916,Cancer Epidemiology Biomarkers & Prevention
2019,pub.1109827530,jour.1017825,Journal of Psychiatric Research
2019,pub.1113525862,jour.1313717,Hypertension Research
2019,pub.1120030146,jour.1095636,European Journal of Epidemiology
2019,pub.1114916548,jour.1103045,Human Mutation
2019,pub.1117159123,jour.1017281,Behaviour Research and Therapy
2019,pub.1121332863,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333132,jour.1101548,European Neuropsychopharmacology
2019,pub.1122087535,jour.1007389,Journal of the American College of Surgeons
2019,pub.1120494861,jour.1097961,Schizophrenia Research
2019,pub.1121332723,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332843,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333193,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332860,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332925,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333153,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332730,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332915,jour.1101548,European Neuropsychopharmacology
2019,pub.1120310877,jour.1092659,Journal of Neuroimmunology
2019,pub.1121333021,jour.1101548,European Neuropsychopharmacology
2019,pub.1117765488,jour.1017430,Fertility and Sterility
2019,pub.1121123578,jour.1050550,The Lancet Psychiatry
2019,pub.1121220501,jour.1057222,Archives of Physical Medicine and Rehabilitation
2019,pub.1121332743,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332694,jour.1101548,European Neuropsychopharmacology
2019,pub.1122623721,jour.1097694,Brain Behavior and Immunity
2019,pub.1120470780,jour.1040151,Mental Health and Physical Activity
2019,pub.1121333060,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332809,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332812,jour.1101548,European Neuropsychopharmacology
2019,pub.1121426159,jour.1100417,Annals of Oncology
2019,pub.1120435972,jour.1094974,Genetic Epidemiology
2019,pub.1121333012,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333068,jour.1101548,European Neuropsychopharmacology
2019,pub.1118146808,jour.1094974,Genetic Epidemiology
2019,pub.1120970488,jour.1048658,Stem Cell Reports
2019,pub.1121332885,jour.1101548,European Neuropsychopharmacology
2019,pub.1122020651,jour.1018957,Nature
2019,pub.1100592630,jour.1103313,Experimental Dermatology
2019,pub.1114232713,jour.1297439,European Journal of Preventive Cardiology
2019,pub.1113050251,jour.1039499,Primary Care Diabetes
2019,pub.1123667799,jour.1017752,Journal of the Neurological Sciences
2019,pub.1120841052,jour.1017082,British Journal of Cancer
2019,pub.1122028904,jour.1301348,Environmental Epidemiology
2019,pub.1122027803,jour.1301348,Environmental Epidemiology
2019,pub.1122028139,jour.1301348,Environmental Epidemiology
2019,pub.1121788536,jour.1040054,Circulation Arrhythmia and Electrophysiology
2019,pub.1120657779,jour.1101273,Psychiatric Genetics
2019,pub.1117290116,jour.1034414,Pharmacogenetics and Genomics
2019,pub.1112585950,jour.1044626,Journal of Community Genetics
2019,pub.1120967632,jour.1047815,Endocrine Connections
2019,pub.1114230241,jour.1103093,Journal of the European Academy of Dermatology and Venereology
2019,pub.1116873998,jour.1103053,NeuroImage
2019,pub.1121332857,jour.1101548,European Neuropsychopharmacology
2019,pub.1120685211,jour.1117828,Molecular Cell
2019,pub.1121332984,jour.1101548,European Neuropsychopharmacology
2019,pub.1120698564,jour.1042549,Epigenomics
2019,pub.1121429087,jour.1100417,Annals of Oncology
2019,pub.1121333039,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332909,jour.1101548,European Neuropsychopharmacology
2019,pub.1117290843,jour.1077104,Journal of Medical Genetics
2019,pub.1121333154,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333185,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333095,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333006,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332989,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333124,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332833,jour.1101548,European Neuropsychopharmacology
2019,pub.1121500416,jour.1023872,Current Opinion in Pharmacology
2019,pub.1121929403,jour.1297451,Clinical Lymphoma Myeloma & Leukemia
2019,pub.1113996387,jour.1021703,Prevention Science
2019,pub.1117289093,jour.1021923,Familial Cancer
2019,pub.1121387151,jour.1016817,World Neurosurgery
2019,pub.1117917927,jour.1101916,Cancer Epidemiology Biomarkers & Prevention
2019,pub.1117471775,jour.1103410,European Journal of Human Genetics
2019,pub.1116838056,jour.1096580,Journal of Bone and Mineral Research
2019,pub.1121333074,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332911,jour.1101548,European Neuropsychopharmacology
2019,pub.1119865080,jour.1021897,Current Atherosclerosis Reports
2019,pub.1121333118,jour.1101548,European Neuropsychopharmacology
2019,pub.1121879494,jour.1297451,Clinical Lymphoma Myeloma & Leukemia
2019,pub.1121962021,jour.1093746,Journal of the American College of Cardiology
2019,pub.1121332820,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333088,jour.1101548,European Neuropsychopharmacology
2019,pub.1117299079,jour.1017754,The Journal of Pediatrics
2019,pub.1117368652,jour.1009651,Physiology & Behavior
2019,pub.1116172905,jour.1294819,Clinical Genitourinary Cancer
2019,pub.1121332898,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332765,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333013,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332716,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332819,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332865,jour.1101548,European Neuropsychopharmacology
2019,pub.1117467451,jour.1085982,Human Genetics
2019,pub.1110834826,jour.1089909,Journal of the American Academy of Dermatology
2019,pub.1120143027,jour.1097961,Schizophrenia Research
2019,pub.1121332750,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333047,jour.1101548,European Neuropsychopharmacology
2019,pub.1117472381,jour.1097694,Brain Behavior and Immunity
2019,pub.1121651460,jour.1039717,JACC Cardiovascular Imaging
2019,pub.1121333109,jour.1101548,European Neuropsychopharmacology
2019,pub.1121438257,jour.1100417,Annals of Oncology
2019,pub.1121559689,jour.1040792,Circulation Cardiovascular Quality and Outcomes
2019,pub.1123665461,jour.1017752,Journal of the Neurological Sciences
2019,pub.1122017292,jour.1040120,Patient Preference and Adherence
2019,pub.1120095758,jour.1097576,Cardiovascular Drugs and Therapy
2019,pub.1122029017,jour.1301348,Environmental Epidemiology
2019,pub.1118021442,jour.1017429,The FASEB Journal
2019,pub.1121439562,jour.1100417,Annals of Oncology
2019,pub.1119741973,jour.1044626,Journal of Community Genetics
2019,pub.1121505970,jour.1052971,Journal of Global Oncology
2019,pub.1121432820,jour.1100417,Annals of Oncology
2019,pub.1121431119,jour.1100417,Annals of Oncology
2019,pub.1122197285,jour.1094728,Radiotherapy and Oncology
2019,pub.1121332732,jour.1101548,European Neuropsychopharmacology
2019,pub.1121793863,jour.1034742,Clinical Nutrition
2019,pub.1122177428,jour.1031925,Environmental Health Perspectives
2019,pub.1121333073,jour.1101548,European Neuropsychopharmacology
2019,pub.1113997767,jour.1103093,Journal of the European Academy of Dermatology and Venereology
2019,pub.1120661101,jour.1010855,Annales de Médecine Interne
2019,pub.1121438701,jour.1100417,Annals of Oncology
2019,pub.1121113196,jour.1030059,Cancer Cell
2019,pub.1121527444,jour.1082734,Journal of the American Academy of Child & Adolescent Psychiatry
2019,pub.1121332770,jour.1101548,European Neuropsychopharmacology
2019,pub.1117795156,jour.1091979,Neurobiology of Aging
2019,pub.1121332993,jour.1101548,European Neuropsychopharmacology
2019,pub.1119947517,jour.1021888,Obesity Reviews
2019,pub.1121877867,jour.1019114,Cell
2019,pub.1121519641,jour.1036887,Metabolomics
2019,pub.1121333043,jour.1101548,European Neuropsychopharmacology
2019,pub.1121194696,jour.1118362,Nature Neuroscience
2019,pub.1121788537,jour.1040054,Circulation Arrhythmia and Electrophysiology
2019,pub.1117827489,jour.1052984,Nature Microbiology
2019,pub.1117296128,jour.1103715,Diabetes Care
2019,pub.1122002329,jour.1297397,Twin Research and Human Genetics
2019,pub.1122027752,jour.1301348,Environmental Epidemiology
2019,pub.1118132802,jour.1358103,European Journal of Endocrinology
2019,pub.1122028880,jour.1301348,Environmental Epidemiology
2019,pub.1122028618,jour.1301348,Environmental Epidemiology
2019,pub.1122028780,jour.1301348,Environmental Epidemiology
2019,pub.1116848577,jour.1023607,Nature Reviews Genetics
2019,pub.1121472556,jour.1047815,Endocrine Connections
2019,pub.1119745907,jour.1094974,Genetic Epidemiology
2019,pub.1121432616,jour.1100417,Annals of Oncology
2019,pub.1112896082,jour.1095137,Diabetic Medicine
2019,pub.1121332845,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333160,jour.1101548,European Neuropsychopharmacology
2019,pub.1117867689,jour.1313661,International Journal of Cardiology
2019,pub.1121333156,jour.1101548,European Neuropsychopharmacology
2019,pub.1113284217,jour.1017004,American Heart Journal
2019,pub.1121332849,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332841,jour.1101548,European Neuropsychopharmacology
2019,pub.1117923015,jour.1300598,Endocrinology Diabetes & Metabolism
2019,pub.1120687652,jour.1040716,EMBO Molecular Medicine
2019,pub.1117920675,jour.1101916,Cancer Epidemiology Biomarkers & Prevention
2019,pub.1121333130,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333178,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333037,jour.1101548,European Neuropsychopharmacology
2019,pub.1121474756,jour.1039499,Primary Care Diabetes
2019,pub.1121332828,jour.1101548,European Neuropsychopharmacology
2019,pub.1112585978,jour.1088396,Journal of Endocrinological Investigation
2019,pub.1117785159,jour.1089762,Journal of Affective Disorders
2019,pub.1120524847,jour.1023872,Current Opinion in Pharmacology
2019,pub.1119946423,jour.1017430,Fertility and Sterility
2019,pub.1120959768,jour.1013101,Stroke
2019,pub.1120869461,jour.1019114,Cell
2019,pub.1120486324,jour.1077219,The Lancet
2019,pub.1121073151,jour.1103715,Diabetes Care
2019,pub.1121332850,jour.1101548,European Neuropsychopharmacology
2019,pub.1121255823,jour.1017012,American Journal of Human Genetics
2019,pub.1117491358,jour.1000907,Addiction
2019,pub.1121505966,jour.1052971,Journal of Global Oncology
2019,pub.1121332901,jour.1101548,European Neuropsychopharmacology
2019,pub.1121622217,jour.1036748,European Urology Supplements
2019,pub.1121332887,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332948,jour.1101548,European Neuropsychopharmacology
2019,pub.1117050115,jour.1112096,Menopause The Journal of The North American Menopause Society
2019,pub.1103768682,jour.1004729,European Archives of Psychiatry and Clinical Neuroscience
2019,pub.1122028818,jour.1301348,Environmental Epidemiology
2019,pub.1117044729,jour.1014525,Journal of Neurology
2019,pub.1121434069,jour.1100417,Annals of Oncology
2019,pub.1121438254,jour.1100417,Annals of Oncology
2019,pub.1121332823,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332867,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333048,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333097,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333076,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332982,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332873,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332787,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332817,jour.1101548,European Neuropsychopharmacology
2019,pub.1121375757,jour.1101563,Neuromuscular Disorders
2019,pub.1119947595,jour.1088587,Environment International
2019,pub.1121332907,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332782,jour.1101548,European Neuropsychopharmacology
2019,pub.1121332881,jour.1101548,European Neuropsychopharmacology
2019,pub.1120787953,jour.1312038,Mechanisms of Ageing and Development
2019,pub.1121333165,jour.1101548,European Neuropsychopharmacology
2019,pub.1121333024,jour.1101548,European Neuropsychopharmacology
2019,pub.1114200054,jour.1017014,American Journal of Ophthalmology
2019,pub.1121430561,jour.1100417,Annals of Oncology
2019,pub.1121184416,jour.1113716,Nature Medicine
2019,pub.1121835469,jour.1050984,EBioMedicine
2019,pub.1112458187,jour.1012129,Biological Psychiatry
2019,pub.1121333020,jour.1101548,European Neuropsychopharmacology
2019,pub.1120308209,jour.1022778,Nature Immunology
2019,pub.1122194013,jour.1019114,Cell
2019,pub.1121332947,jour.1101548,European Neuropsychopharmacology
2019,pub.1121400382,jour.1039397,Autism Research
2019,pub.1121391440,jour.1293558,bioRxiv
2019,pub.1118158256,jour.1297392,JMIR mHealth and uHealth
2019,pub.1121403041,jour.1293558,bioRxiv
2019,pub.1106357857,jour.1012720,Journal of Public Health
2019,pub.1118154042,jour.1102504,Human Molecular Genetics
2019,pub.1121401871,jour.1293558,bioRxiv
2019,pub.1106353033,jour.1012720,Journal of Public Health
2019,pub.1121400899,jour.1293558,bioRxiv
2019,pub.1121371181,jour.1095636,European Journal of Epidemiology
2019,pub.1121402582,jour.1048290,Journal of Clinical Medicine
2019,pub.1117507500,jour.1017311,British Journal Of Nutrition
2019,pub.1121344366,jour.1037553,PLoS ONE
2019,pub.1121300148,jour.1346339,Science
2019,pub.1121334712,jour.1293558,bioRxiv
2019,pub.1121294926,jour.1044865,Frontiers in Endocrinology
2019,pub.1121389281,jour.1371339,arXiv
2019,pub.1121301468,jour.1346339,Science
2019,pub.1121334704,jour.1369542,medRxiv
2019,pub.1120793031,jour.1005853,Circulation Research
2019,pub.1121307234,jour.1019815,British Journal of Ophthalmology
2019,pub.1121299183,jour.1293558,bioRxiv
2019,pub.1121263216,jour.1040231,Frontiers in Computational Neuroscience
2019,pub.1121304262,jour.1293558,bioRxiv
2019,pub.1121261603,jour.1040224,Frontiers in Cellular Neuroscience
2019,pub.1121361768,jour.1043163,Cancers
2019,pub.1121307022,jour.1041642,Aging
2019,pub.1126129461,jour.1345647,JMIR Preprints
2019,pub.1121345288,jour.1100242,Oncology Abstracts
2019,pub.1121256918,jour.1045166,Frontiers in Immunology
2019,pub.1121253817,jour.1034974,PLOS Genetics
2019,pub.1121257266,jour.1369542,medRxiv
2019,pub.1121295670,jour.1043163,Cancers
2019,pub.1121203689,jour.1358108,Journal of the National Cancer Institute
2019,pub.1121194012,jour.1045144,Frontiers in Genetics
2019,pub.1121226772,jour.1293558,bioRxiv
2019,pub.1116849767,jour.1095819,American Journal of Hypertension
2019,pub.1121199365,jour.1044353,Frontiers in Psychiatry
2019,pub.1121228518,jour.1293558,bioRxiv
2019,pub.1121220325,jour.1293558,bioRxiv
2019,pub.1121199608,jour.1293558,bioRxiv
2019,pub.1121185144,jour.1115540,Molecular Psychiatry
2019,pub.1120128230,jour.1000902,British Journal of Dermatology
2019,pub.1121186095,jour.1036847,International Journal of Stroke
2019,pub.1121152745,jour.1293558,bioRxiv
2019,pub.1121134534,jour.1101327,Journal of Investigational Allergology and Clinical Immunology
2019,pub.1121124654,jour.1293558,bioRxiv
2019,pub.1121121336,jour.1293558,bioRxiv
2019,pub.1120235020,jour.1085025,Blood
2019,pub.1121118373,jour.1046460,Metabolites
2019,pub.1121119512,jour.1037553,PLoS ONE
2019,pub.1112321628,jour.1119070,Journal of Alzheimer's Disease
2019,pub.1114540486,jour.1119070,Journal of Alzheimer's Disease
2019,pub.1121125131,jour.1054668,Journal of Autism and Developmental Disorders
2019,pub.1121123036,jour.1293558,bioRxiv
2019,pub.1121089750,jour.1294982,Journal of Ethnicity in Substance Abuse
2019,pub.1121094966,jour.1369542,medRxiv
2019,pub.1121098358,jour.1037553,PLoS ONE
2019,pub.1121094964,jour.1369542,medRxiv
2019,pub.1121043926,jour.1046517,eLife
2019,pub.1120629992,jour.1017222,Annals of Internal Medicine
2019,pub.1121063059,jour.1293558,bioRxiv
2019,pub.1120797121,jour.1082971,Proceedings of the National Academy of Sciences of the United States of America
2019,pub.1120977194,jour.1046624,Journal of the American Heart Association
2019,pub.1120797124,jour.1082971,Proceedings of the National Academy of Sciences of the United States of America
2019,pub.1119823236,jour.1009570,Circulation
2019,pub.1121045945,jour.1293558,bioRxiv
2019,pub.1120475031,jour.1093201,The EMBO Journal
2019,pub.1121036163,jour.1293558,bioRxiv
2019,pub.1110258771,jour.1358156,International Journal of Cancer
2019,pub.1116152761,jour.1102504,Human Molecular Genetics
2019,pub.1121017076,jour.1081605,The Journal of Rheumatology
2019,pub.1110903547,jour.1358156,International Journal of Cancer
2019,pub.1119764722,jour.1319913,Cancer Research
2019,pub.1110265047,jour.1358156,International Journal of Cancer
2019,pub.1121004305,jour.1293558,bioRxiv
2019,pub.1121006104,jour.1293558,bioRxiv
2019,pub.1112521990,jour.1017311,British Journal Of Nutrition
2019,pub.1120992157,jour.1048993,Frontiers in Public Health
2019,pub.1120993909,jour.1293558,bioRxiv
2019,pub.1111809889,jour.1089721,Clinical Infectious Diseases
2019,pub.1121015821,jour.1041642,Aging
2019,pub.1121010993,jour.1293558,bioRxiv
2019,pub.1120990183,jour.1293558,bioRxiv
2019,pub.1120967664,jour.1102084,Dermatology
2019,pub.1120963020,jour.1293558,bioRxiv
2019,pub.1120222931,jour.1018238,Neurology
2019,pub.1120958477,jour.1044598,Frontiers in Psychology
2019,pub.1120956213,jour.1045144,Frontiers in Genetics
2019,pub.1120971669,jour.1293558,bioRxiv
2019,pub.1120958592,jour.1293558,bioRxiv
2019,pub.1120939253,jour.1369542,medRxiv
2019,pub.1120942914,jour.1297439,European Journal of Preventive Cardiology
2019,pub.1120277803,jour.1000068,Acta Paediatrica
2019,pub.1120927047,jour.1115540,Molecular Psychiatry
2019,pub.1120882644,jour.1358108,Journal of the National Cancer Institute
2019,pub.1120955038,jour.1293558,bioRxiv
2019,pub.1120926258,jour.1293558,bioRxiv
2019,pub.1120931041,jour.1293558,bioRxiv
2019,pub.1120927536,jour.1293558,bioRxiv
2019,pub.1113307153,jour.1091325,European Heart Journal
2019,pub.1120882538,jour.1091552,Carcinogenesis
2019,pub.1120939260,jour.1293558,bioRxiv
2019,pub.1113239201,jour.1091325,European Heart Journal
2019,pub.1120898466,jour.1293558,bioRxiv
2019,pub.1120897152,jour.1019815,British Journal of Ophthalmology
2019,pub.1120909182,jour.1041642,Aging
2019,pub.1120870485,jour.1346339,Science
2019,pub.1120874989,jour.1115540,Molecular Psychiatry
2019,pub.1120873686,jour.1050767,Frontiers in Nutrition
2019,pub.1120906675,jour.1293558,bioRxiv
2019,pub.1118086465,jour.1029963,Journal of Proteome Research
2019,pub.1120877108,jour.1293558,bioRxiv
2019,pub.1121124712,jour.1045144,Frontiers in Genetics
2019,pub.1120888079,jour.1377832,Obesity Abstracts
2019,pub.1121114940,jour.1321825,JAMA Network Open
2019,pub.1121113248,jour.1321825,JAMA Network Open
2019,pub.1120866592,jour.1293558,bioRxiv
2019,pub.1120848604,jour.1293558,bioRxiv
2019,pub.1120848596,jour.1369542,medRxiv
2019,pub.1120790052,jour.1019308,Canadian Medical Association Journal
2019,pub.1119841706,jour.1119070,Journal of Alzheimer's Disease
2019,pub.1121193641,jour.1086359,Investigative Ophthalmology & Visual Science
2019,pub.1124030510,jour.1300829,Communications Biology
2019,pub.1120859026,jour.1150758,Dentistry Journal
2019,pub.1120792989,jour.1005854,Hypertension
2019,pub.1119995981,jour.1119070,Journal of Alzheimer's Disease
2019,pub.1115221445,jour.1030018,Expert Review of Neurotherapeutics
2019,pub.1120774702,jour.1040327,Oxidative Medicine and Cellular Longevity
2019,pub.1110910293,jour.1091325,European Heart Journal
2019,pub.1115222359,jour.1090493,American Journal of Epidemiology
2019,pub.1113859664,jour.1102504,Human Molecular Genetics
2019,pub.1115225682,jour.1033068,IEEE/ACM Transactions on Computational Biology and Bioinformatics
2019,pub.1114351972,jour.1017780,Age and Ageing
2019,pub.1120757284,jour.1293558,bioRxiv
2019,pub.1117009662,jour.1017255,JAMA Neurology
2019,pub.1116883618,jour.1019225,Biometrika
2019,pub.1115678100,jour.1091325,European Heart Journal
2019,pub.1120417142,jour.1087555,Neurosurgery
2019,pub.1121268595,jour.1319529,Journal for the Measurement of Physical Behaviour
2019,pub.1120408828,jour.1101150,Thyroid
2019,pub.1113959440,jour.1017023,American Journal of Psychiatry
2019,pub.1112922518,jour.1017790,American Journal of Clinical Nutrition
2019,pub.1113709377,jour.1091325,European Heart Journal
2019,pub.1119935781,jour.1091325,European Heart Journal
2019,pub.1118127480,jour.1297394,JAMA Pediatrics
2019,pub.1117509022,jour.1059210,Clinical Chemistry
2019,pub.1120206909,jour.1051466,JAMA Oncology
2019,pub.1121559338,jour.1010940,Ophthalmic Surgery Lasers and Imaging Retina
2019,pub.1114195196,jour.1312191,Journal of Clinical Oncology
2019,pub.1112907963,jour.1018580,Journal of Nutrition
2019,pub.1116885439,jour.1113735,Clinical Cancer Research
2019,pub.1115024698,jour.1312353,JAMA Psychiatry
2019,pub.1113301534,jour.1095180,Journal of Neurotrauma
2019,pub.1112883349,jour.1017738,The Journal of Clinical Endocrinology & Metabolism
2019,pub.1113981279,jour.1018580,Journal of Nutrition
2019,pub.1117510308,jour.1047255,JAMA Ophthalmology
2019,pub.1117549226,jour.1017305,Brain
2019,pub.1121304444,jour.1321398,Systems Medicine
2019,pub.1120882861,jour.1018217,QJM
2019,pub.1116615364,jour.1312191,Journal of Clinical Oncology
2019,pub.1120716569,jour.1092175,TumorDiagnostik & Therapie
2019,pub.1117739184,jour.1095137,Diabetic Medicine
2019,pub.1119776487,jour.1021176,Current Rheumatology Reports
2019,pub.1114532080,jour.1017847,Journal of Pharmacology and Experimental Therapeutics
2019,pub.1120798315,jour.1101964,Genome Research
2019,pub.1120876339,jour.1048227,Molecular Metabolism
2019,pub.1120864808,jour.1017376,Journal of Epidemiology & Community Health
2019,pub.1120849696,jour.1005854,Hypertension
2019,pub.1112967105,jour.1016940,Acta Ophthalmologica
2019,pub.1115929591,jour.1009646,Molecular Genetics and Metabolism
2019,pub.1121000409,jour.1085033,International Journal of Radiation Oncology • Biology • Physics
2019,pub.1120660373,jour.1297451,Clinical Lymphoma Myeloma & Leukemia
2019,pub.1118152501,jour.1005854,Hypertension
2019,pub.1120694871,jour.1033763,Nature Methods
2019,pub.1120608796,jour.1093746,Journal of the American College of Cardiology
2019,pub.1117609651,jour.1055081,Journal of Allergy and Clinical Immunology
2019,pub.1111576695,jour.1358156,International Journal of Cancer
2019,pub.1113378392,jour.1103410,European Journal of Human Genetics
2019,pub.1110973607,jour.1034750,American Journal of Medical Genetics Part B Neuropsychiatric Genetics
2019,pub.1117921762,jour.1098485,Neuron
2019,pub.1116285844,jour.1001482,Diabetologia
2019,pub.1120961243,jour.1042939,Cell Death & Disease
2019,pub.1113378383,jour.1098208,Modern Pathology
2019,pub.1120863523,jour.1017376,Journal of Epidemiology & Community Health
2019,pub.1120984254,jour.1035820,The Journal of Positive Psychology
2019,pub.1120714810,jour.1092175,TumorDiagnostik & Therapie
2019,pub.1120997919,jour.1085033,International Journal of Radiation Oncology • Biology • Physics
2019,pub.1114926251,jour.1091846,Human Immunology
2019,pub.1120878255,jour.1048227,Molecular Metabolism
2019,pub.1113930722,jour.1090550,Journal of Inherited Metabolic Disease
2019,pub.1120854587,jour.1043541,Clinical Epidemiology
2019,pub.1113875747,jour.1103375,European Journal of Cancer Care
2019,pub.1121451209,jour.1048445,Asian Bioethics Review
2019,pub.1107401151,jour.1077104,Journal of Medical Genetics
2019,pub.1120201449,jour.1099062,Psychology and Aging
2019,pub.1117481173,jour.1023607,Nature Reviews Genetics
2019,pub.1120448611,jour.1049139,The Lancet Diabetes & Endocrinology
2019,pub.1114202206,jour.1049139,The Lancet Diabetes & Endocrinology
2019,pub.1117997230,jour.1088956,Hearing Research
2019,pub.1120937351,jour.1093746,Journal of the American College of Cardiology
2019,pub.1120693642,jour.1017012,American Journal of Human Genetics
2019,pub.1117155894,jour.1086831,Annals of Neurology
2019,pub.1120864289,jour.1017012,American Journal of Human Genetics
2019,pub.1120684877,jour.1017012,American Journal of Human Genetics
2019,pub.1117704849,jour.1023607,Nature Reviews Genetics
2019,pub.1118040038,jour.1097065,Leukemia
2019,pub.1120866438,jour.1017376,Journal of Epidemiology & Community Health
2019,pub.1120865939,jour.1017376,Journal of Epidemiology & Community Health
2019,pub.1118093328,jour.1086841,Intelligence
2019,pub.1121398434,jour.1048445,Asian Bioethics Review
2019,pub.1114932295,jour.1029148,Netherlands Heart Journal
2019,pub.1115170813,jour.1014525,Journal of Neurology
2019,pub.1114930850,jour.1029148,Netherlands Heart Journal
2019,pub.1120896120,jour.1031766,Journal of the National Comprehensive Cancer Network
2019,pub.1120957747,jour.1011329,Hormone and Metabolic Research
2019,pub.1120862529,jour.1017376,Journal of Epidemiology & Community Health
2019,pub.1118007113,jour.1358828,The Medical Journal of Australia
2019,pub.1111773798,jour.1016940,Acta Ophthalmologica
2019,pub.1120936497,jour.1013844,Behavior Genetics
2019,pub.1114004133,jour.1312040,Acta Neurologica Scandinavica
2019,pub.1117726747,jour.1017955,The Journal of Lipid Research
2019,pub.1112513330,jour.1055005,International Journal for Vitamin and Nutrition Research
